X Y Z
1.044381e+06 -5.809406e+06 3.340424e+06
1.049283e+06 -5.805864e+06 3.345096e+06
1.054185e+06 -5.802315e+06 3.349763e+06
1.059085e+06 -5.798759e+06 3.354426e+06
1.063983e+06 -5.795194e+06 3.359084e+06
1.068881e+06 -5.791622e+06 3.363739e+06
1.073776e+06 -5.788043e+06 3.368389e+06
1.078671e+06 -5.784456e+06 3.373034e+06
1.083564e+06 -5.780862e+06 3.377675e+06
1.088456e+06 -5.777260e+06 3.382312e+06
1.093346e+06 -5.773650e+06 3.386945e+06
1.098235e+06 -5.770033e+06 3.391573e+06
1.103123e+06 -5.766409e+06 3.396197e+06
1.108009e+06 -5.762777e+06 3.400817e+06
1.112894e+06 -5.759137e+06 3.405432e+06
1.117778e+06 -5.755490e+06 3.410042e+06
1.122660e+06 -5.751835e+06 3.414649e+06
1.127540e+06 -5.748173e+06 3.419251e+06
1.132419e+06 -5.744503e+06 3.423848e+06
1.137297e+06 -5.740826e+06 3.428441e+06
1.142173e+06 -5.737141e+06 3.433030e+06
1.147048e+06 -5.733449e+06 3.437615e+06
1.151922e+06 -5.729750e+06 3.442194e+06
1.156793e+06 -5.726042e+06 3.446770e+06
1.161664e+06 -5.722328e+06 3.451341e+06
1.166533e+06 -5.718606e+06 3.455908e+06
1.171400e+06 -5.714876e+06 3.460470e+06
1.176267e+06 -5.711139e+06 3.465027e+06
1.181131e+06 -5.707394e+06 3.469581e+06
1.185994e+06 -5.703642e+06 3.474129e+06
1.190856e+06 -5.699882e+06 3.478674e+06
1.195716e+06 -5.696115e+06 3.483213e+06
1.200574e+06 -5.692341e+06 3.487749e+06
1.205431e+06 -5.688559e+06 3.492280e+06
1.210287e+06 -5.684769e+06 3.496806e+06
1.215141e+06 -5.680972e+06 3.501328e+06
1.219993e+06 -5.677168e+06 3.505845e+06
1.224844e+06 -5.673356e+06 3.510358e+06
1.229694e+06 -5.669537e+06 3.514866e+06
1.234541e+06 -5.665710e+06 3.519370e+06
1.239388e+06 -5.661876e+06 3.523869e+06
1.244232e+06 -5.658034e+06 3.528364e+06
1.249076e+06 -5.654185e+06 3.532854e+06
1.253917e+06 -5.650329e+06 3.537340e+06
1.258757e+06 -5.646465e+06 3.541821e+06
1.263596e+06 -5.642593e+06 3.546297e+06
1.268432e+06 -5.638714e+06 3.550769e+06
1.273268e+06 -5.634828e+06 3.555236e+06
1.278101e+06 -5.630935e+06 3.559699e+06
1.282933e+06 -5.627033e+06 3.564157e+06
1.287764e+06 -5.623125e+06 3.568611e+06
1.292592e+06 -5.619209e+06 3.573060e+06
1.297419e+06 -5.615286e+06 3.577504e+06
1.302245e+06 -5.611355e+06 3.581944e+06
1.307069e+06 -5.607417e+06 3.586379e+06
1.311891e+06 -5.603472e+06 3.590810e+06
1.316712e+06 -5.599519e+06 3.595236e+06
1.321530e+06 -5.595558e+06 3.599657e+06
1.326348e+06 -5.591591e+06 3.604074e+06
1.331163e+06 -5.587616e+06 3.608486e+06
1.335977e+06 -5.583633e+06 3.612893e+06
1.340789e+06 -5.579643e+06 3.617296e+06
1.345600e+06 -5.575646e+06 3.621694e+06
1.350409e+06 -5.571642e+06 3.626087e+06
1.355216e+06 -5.567630e+06 3.630476e+06
1.360021e+06 -5.563610e+06 3.634860e+06
1.364825e+06 -5.559584e+06 3.639239e+06
1.369627e+06 -5.555550e+06 3.643614e+06
1.374428e+06 -5.551508e+06 3.647984e+06
1.379226e+06 -5.547460e+06 3.652349e+06
1.384023e+06 -5.543404e+06 3.656710e+06
1.388818e+06 -5.539340e+06 3.661065e+06
1.393612e+06 -5.535270e+06 3.665416e+06
1.398403e+06 -5.531192e+06 3.669763e+06
1.403193e+06 -5.527106e+06 3.674104e+06
1.407981e+06 -5.523014e+06 3.678441e+06
1.412767e+06 -5.518913e+06 3.682774e+06
1.417552e+06 -5.514806e+06 3.687101e+06
1.422335e+06 -5.510691e+06 3.691424e+06
1.427116e+06 -5.506569e+06 3.695742e+06
1.431895e+06 -5.502440e+06 3.700055e+06
1.436673e+06 -5.498304e+06 3.704363e+06
1.441448e+06 -5.494160e+06 3.708667e+06
1.446222e+06 -5.490009e+06 3.712966e+06
1.450994e+06 -5.485850e+06 3.717260e+06
1.455764e+06 -5.481684e+06 3.721549e+06
1.460533e+06 -5.477511e+06 3.725833e+06
1.465299e+06 -5.473331e+06 3.730113e+06
1.470064e+06 -5.469143e+06 3.734388e+06
1.474827e+06 -5.464948e+06 3.738658e+06
1.479588e+06 -5.460746e+06 3.742923e+06
1.484347e+06 -5.456537e+06 3.747183e+06
1.489104e+06 -5.452320e+06 3.751439e+06
1.493860e+06 -5.448096e+06 3.755690e+06
1.498613e+06 -5.443865e+06 3.759935e+06
1.503365e+06 -5.439627e+06 3.764176e+06
1.508115e+06 -5.435381e+06 3.768413e+06
1.512862e+06 -5.431128e+06 3.772644e+06
1.517609e+06 -5.426868e+06 3.776870e+06
1.522353e+06 -5.422600e+06 3.781092e+06
1.527095e+06 -5.418326e+06 3.785308e+06
1.531835e+06 -5.414044e+06 3.789520e+06
1.536574e+06 -5.409755e+06 3.793727e+06
1.541310e+06 -5.405459e+06 3.797929e+06
1.546045e+06 -5.401155e+06 3.802126e+06
1.550777e+06 -5.396844e+06 3.806319e+06
1.555508e+06 -5.392527e+06 3.810506e+06
1.560237e+06 -5.388201e+06 3.814688e+06
1.564963e+06 -5.383869e+06 3.818866e+06
1.569688e+06 -5.379530e+06 3.823038e+06
1.574411e+06 -5.375183e+06 3.827206e+06
1.579132e+06 -5.370829e+06 3.831369e+06
1.583851e+06 -5.366468e+06 3.835526e+06
1.588568e+06 -5.362100e+06 3.839679e+06
1.593283e+06 -5.357725e+06 3.843827e+06
1.597996e+06 -5.353342e+06 3.847970e+06
1.602707e+06 -5.348952e+06 3.852108e+06
1.607415e+06 -5.344556e+06 3.856241e+06
1.612122e+06 -5.340152e+06 3.860369e+06
1.616827e+06 -5.335740e+06 3.864492e+06
1.621530e+06 -5.331322e+06 3.868610e+06
1.626231e+06 -5.326897e+06 3.872723e+06
1.630930e+06 -5.322464e+06 3.876831e+06
1.635627e+06 -5.318024e+06 3.880934e+06
1.640322e+06 -5.313578e+06 3.885032e+06
1.645014e+06 -5.309124e+06 3.889125e+06
1.649705e+06 -5.304663e+06 3.893213e+06
1.654394e+06 -5.300195e+06 3.897296e+06
1.659080e+06 -5.295719e+06 3.901374e+06
1.663764e+06 -5.291237e+06 3.905447e+06
1.668447e+06 -5.286748e+06 3.909515e+06
1.673127e+06 -5.282251e+06 3.913578e+06
1.677805e+06 -5.277747e+06 3.917635e+06
1.682481e+06 -5.273237e+06 3.921688e+06
1.687155e+06 -5.268719e+06 3.925736e+06
1.691827e+06 -5.264194e+06 3.929779e+06
1.696497e+06 -5.259662e+06 3.933816e+06
1.701165e+06 -5.255123e+06 3.937849e+06
1.705830e+06 -5.250577e+06 3.941876e+06
1.710494e+06 -5.246024e+06 3.945898e+06
1.715155e+06 -5.241464e+06 3.949916e+06
1.719814e+06 -5.236897e+06 3.953928e+06
1.724471e+06 -5.232323e+06 3.957935e+06
1.729126e+06 -5.227742e+06 3.961937e+06
1.733779e+06 -5.223154e+06 3.965934e+06
1.738429e+06 -5.218558e+06 3.969925e+06
1.743078e+06 -5.213956e+06 3.973912e+06
1.747724e+06 -5.209347e+06 3.977893e+06
1.752368e+06 -5.204731e+06 3.981870e+06
1.757009e+06 -5.200107e+06 3.985841e+06
1.761649e+06 -5.195477e+06 3.989807e+06
1.766286e+06 -5.190840e+06 3.993768e+06
1.770922e+06 -5.186196e+06 3.997724e+06
1.775555e+06 -5.181545e+06 4.001674e+06
1.780185e+06 -5.176886e+06 4.005620e+06
1.784814e+06 -5.172221e+06 4.009560e+06
1.789440e+06 -5.167549e+06 4.013495e+06
1.794064e+06 -5.162870e+06 4.017425e+06
1.798686e+06 -5.158184e+06 4.021350e+06
1.803306e+06 -5.153491e+06 4.025269e+06
1.807923e+06 -5.148791e+06 4.029184e+06
1.812538e+06 -5.144085e+06 4.033093e+06
1.817151e+06 -5.139371e+06 4.036997e+06
1.821762e+06 -5.134650e+06 4.040896e+06
1.826370e+06 -5.129923e+06 4.044789e+06
1.830976e+06 -5.125188e+06 4.048678e+06
1.835580e+06 -5.120447e+06 4.052561e+06
1.840181e+06 -5.115699e+06 4.056439e+06
1.844780e+06 -5.110944e+06 4.060312e+06
1.849377e+06 -5.106182e+06 4.064179e+06
1.853971e+06 -5.101413e+06 4.068041e+06
1.858564e+06 -5.096637e+06 4.071898e+06
1.863154e+06 -5.091855e+06 4.075750e+06
1.867741e+06 -5.087065e+06 4.079596e+06
1.872326e+06 -5.082269e+06 4.083438e+06
1.876909e+06 -5.077466e+06 4.087274e+06
1.881490e+06 -5.072656e+06 4.091104e+06
1.886068e+06 -5.067839e+06 4.094930e+06
1.890644e+06 -5.063015e+06 4.098750e+06
1.895217e+06 -5.058185e+06 4.102565e+06
1.899788e+06 -5.053347e+06 4.106374e+06
1.904357e+06 -5.048503e+06 4.110179e+06
1.908923e+06 -5.043652e+06 4.113978e+06
1.913487e+06 -5.038795e+06 4.117771e+06
1.918049e+06 -5.033930e+06 4.121560e+06
1.922608e+06 -5.029059e+06 4.125343e+06
1.927165e+06 -5.024181e+06 4.129121e+06
1.931719e+06 -5.019296e+06 4.132893e+06
1.936271e+06 -5.014404e+06 4.136660e+06
1.940821e+06 -5.009506e+06 4.140422e+06
1.945368e+06 -5.004601e+06 4.144178e+06
1.949912e+06 -4.999689e+06 4.147929e+06
1.954455e+06 -4.994771e+06 4.151675e+06
1.958994e+06 -4.989845e+06 4.155416e+06
1.963532e+06 -4.984913e+06 4.159151e+06
1.968067e+06 -4.979975e+06 4.162880e+06
1.972599e+06 -4.975029e+06 4.166605e+06
1.977129e+06 -4.970077e+06 4.170324e+06
1.981656e+06 -4.965118e+06 4.174037e+06
1.986181e+06 -4.960153e+06 4.177746e+06
1.990704e+06 -4.955181e+06 4.181448e+06
1.995224e+06 -4.950202e+06 4.185146e+06
1.999742e+06 -4.945216e+06 4.188838e+06
2.004257e+06 -4.940224e+06 4.192525e+06
2.008769e+06 -4.935225e+06 4.196206e+06
2.013279e+06 -4.930220e+06 4.199882e+06
2.017787e+06 -4.925208e+06 4.203552e+06
2.022292e+06 -4.920189e+06 4.207217e+06
2.026794e+06 -4.915163e+06 4.210877e+06
2.031294e+06 -4.910131e+06 4.214531e+06
2.035791e+06 -4.905093e+06 4.218180e+06
2.040286e+06 -4.900048e+06 4.221823e+06
2.044778e+06 -4.894996e+06 4.225461e+06
2.049268e+06 -4.889937e+06 4.229094e+06
2.053755e+06 -4.884873e+06 4.232721e+06
2.058240e+06 -4.879801e+06 4.236343e+06
2.062722e+06 -4.874723e+06 4.239959e+06
2.067201e+06 -4.869638e+06 4.243570e+06
2.071678e+06 -4.864547e+06 4.247175e+06
2.076152e+06 -4.859449e+06 4.250775e+06
2.080624e+06 -4.854345e+06 4.254369e+06
2.085093e+06 -4.849234e+06 4.257958e+06
2.089559e+06 -4.844117e+06 4.261541e+06
2.094023e+06 -4.838993e+06 4.265119e+06
2.098484e+06 -4.833863e+06 4.268692e+06
2.102943e+06 -4.828726e+06 4.272258e+06
2.107399e+06 -4.823583e+06 4.275820e+06
2.111852e+06 -4.818433e+06 4.279376e+06
2.116302e+06 -4.813277e+06 4.282926e+06
2.120750e+06 -4.808115e+06 4.286471e+06
2.125196e+06 -4.802945e+06 4.290011e+06
2.129638e+06 -4.797770e+06 4.293545e+06
2.134078e+06 -4.792588e+06 4.297073e+06
2.138515e+06 -4.787400e+06 4.300596e+06
2.142950e+06 -4.782205e+06 4.304113e+06
2.147382e+06 -4.777004e+06 4.307625e+06
2.151811e+06 -4.771796e+06 4.311131e+06
2.156237e+06 -4.766582e+06 4.314632e+06
2.160661e+06 -4.761362e+06 4.318127e+06
2.165082e+06 -4.756135e+06 4.321617e+06
2.169501e+06 -4.750902e+06 4.325101e+06
2.173916e+06 -4.745662e+06 4.328579e+06
2.178329e+06 -4.740417e+06 4.332052e+06
2.182739e+06 -4.735165e+06 4.335520e+06
2.187147e+06 -4.729906e+06 4.338982e+06
2.191551e+06 -4.724641e+06 4.342438e+06
2.195953e+06 -4.719370e+06 4.345889e+06
2.200352e+06 -4.714093e+06 4.349334e+06
2.204749e+06 -4.708809e+06 4.352773e+06
2.209142e+06 -4.703519e+06 4.356207e+06
2.213533e+06 -4.698223e+06 4.359636e+06
2.217921e+06 -4.692921e+06 4.363058e+06
2.222306e+06 -4.687612e+06 4.366476e+06
2.226689e+06 -4.682297e+06 4.369887e+06
2.231069e+06 -4.676976e+06 4.373293e+06
2.235445e+06 -4.671648e+06 4.376693e+06
2.239819e+06 -4.666315e+06 4.380088e+06
2.244191e+06 -4.660975e+06 4.383477e+06
2.248559e+06 -4.655629e+06 4.386861e+06
2.252924e+06 -4.650277e+06 4.390239e+06
2.257287e+06 -4.644918e+06 4.393611e+06
2.261647e+06 -4.639554e+06 4.396977e+06
2.266004e+06 -4.634183e+06 4.400338e+06
2.270358e+06 -4.628806e+06 4.403694e+06
2.274709e+06 -4.623423e+06 4.407043e+06
2.279058e+06 -4.618034e+06 4.410387e+06
2.283403e+06 -4.612639e+06 4.413726e+06
2.287746e+06 -4.607238e+06 4.417059e+06
2.292086e+06 -4.601830e+06 4.420386e+06
2.296422e+06 -4.596417e+06 4.423707e+06
2.300756e+06 -4.590997e+06 4.427023e+06
2.305087e+06 -4.585571e+06 4.430333e+06
2.309416e+06 -4.580140e+06 4.433637e+06
2.313741e+06 -4.574702e+06 4.436936e+06
2.318063e+06 -4.569258e+06 4.440229e+06
2.322382e+06 -4.563808e+06 4.443516e+06
2.326699e+06 -4.558353e+06 4.446798e+06
2.331012e+06 -4.552891e+06 4.450074e+06
2.335323e+06 -4.547423e+06 4.453344e+06
2.339630e+06 -4.541949e+06 4.456609e+06
2.343935e+06 -4.536470e+06 4.459868e+06
2.348237e+06 -4.530984e+06 4.463121e+06
2.352535e+06 -4.525492e+06 4.466368e+06
2.356831e+06 -4.519995e+06 4.469610e+06
2.361124e+06 -4.514491e+06 4.472846e+06
2.365413e+06 -4.508982e+06 4.476076e+06
2.369700e+06 -4.503467e+06 4.479301e+06
2.373984e+06 -4.497946e+06 4.482520e+06
2.378265e+06 -4.492419e+06 4.485733e+06
2.382542e+06 -4.486886e+06 4.488940e+06
2.386817e+06 -4.481347e+06 4.492142e+06
2.391088e+06 -4.475802e+06 4.495338e+06
2.395357e+06 -4.470252e+06 4.498528e+06
2.399623e+06 -4.464696e+06 4.501713e+06
2.403885e+06 -4.459134e+06 4.504891e+06
2.408145e+06 -4.453566e+06 4.508064e+06
2.412401e+06 -4.447992e+06 4.511231e+06
2.416654e+06 -4.442413e+06 4.514393e+06
2.420904e+06 -4.436828e+06 4.517548e+06
2.425152e+06 -4.431237e+06 4.520698e+06
2.429396e+06 -4.425640e+06 4.523842e+06
2.433637e+06 -4.420038e+06 4.526981e+06
2.437875e+06 -4.414430e+06 4.530113e+06
2.442109e+06 -4.408816e+06 4.533240e+06
2.446341e+06 -4.403197e+06 4.536361e+06
2.450570e+06 -4.397572e+06 4.539476e+06
2.454795e+06 -4.391941e+06 4.542586e+06
2.459017e+06 -4.386305e+06 4.545689e+06
2.463236e+06 -4.380663e+06 4.548787e+06
2.467452e+06 -4.375015e+06 4.551879e+06
2.471665e+06 -4.369362e+06 4.554965e+06
2.475875e+06 -4.363703e+06 4.558046e+06
2.480081e+06 -4.358039e+06 4.561121e+06
2.484285e+06 -4.352369e+06 4.564189e+06
2.488485e+06 -4.346693e+06 4.567252e+06
2.492682e+06 -4.341012e+06 4.570310e+06
2.496876e+06 -4.335326e+06 4.573361e+06
2.501067e+06 -4.329633e+06 4.576407e+06
2.505254e+06 -4.323936e+06 4.579446e+06
2.509438e+06 -4.318233e+06 4.582480e+06
2.513619e+06 -4.312524e+06 4.585508e+06
2.517797e+06 -4.306810e+06 4.588530e+06
2.521972e+06 -4.301091e+06 4.591547e+06
2.526143e+06 -4.295366e+06 4.594557e+06
2.530311e+06 -4.289635e+06 4.597562e+06
2.534476e+06 -4.283900e+06 4.600561e+06
2.538637e+06 -4.278159e+06 4.603554e+06
2.542796e+06 -4.272412e+06 4.606541e+06
2.546951e+06 -4.266660e+06 4.609522e+06
2.551103e+06 -4.260903e+06 4.612498e+06
2.555251e+06 -4.255141e+06 4.615468e+06
2.559396e+06 -4.249373e+06 4.618431e+06
2.563538e+06 -4.243600e+06 4.621389e+06
2.567677e+06 -4.237821e+06 4.624341e+06
2.571812e+06 -4.232037e+06 4.627287e+06
2.575944e+06 -4.226249e+06 4.630228e+06
2.580073e+06 -4.220454e+06 4.633162e+06
2.584199e+06 -4.214655e+06 4.636091e+06
2.588321e+06 -4.208850e+06 4.639013e+06
2.592439e+06 -4.203040e+06 4.641930e+06
2.596555e+06 -4.197225e+06 4.644841e+06
2.600667e+06 -4.191405e+06 4.647746e+06
2.604776e+06 -4.185580e+06 4.650645e+06
2.608881e+06 -4.179749e+06 4.653538e+06
2.612983e+06 -4.173914e+06 4.656425e+06
2.617081e+06 -4.168073e+06 4.659307e+06
2.621177e+06 -4.162227e+06 4.662182e+06
2.625268e+06 -4.156376e+06 4.665052e+06
2.629357e+06 -4.150520e+06 4.667916e+06
2.633442e+06 -4.144659e+06 4.670773e+06
2.637523e+06 -4.138793e+06 4.673625e+06
2.641602e+06 -4.132922e+06 4.676471e+06
2.645676e+06 -4.127046e+06 4.679311e+06
2.649748e+06 -4.121165e+06 4.682145e+06
2.653816e+06 -4.115279e+06 4.684974e+06
2.657880e+06 -4.109388e+06 4.687796e+06
2.661941e+06 -4.103492e+06 4.690612e+06
2.665999e+06 -4.097591e+06 4.693423e+06
2.670053e+06 -4.091686e+06 4.696227e+06
2.674103e+06 -4.085775e+06 4.699026e+06
2.678150e+06 -4.079860e+06 4.701819e+06
2.682194e+06 -4.073940e+06 4.704605e+06
2.686234e+06 -4.068014e+06 4.707386e+06
2.690271e+06 -4.062084e+06 4.710161e+06
2.694304e+06 -4.056150e+06 4.712930e+06
2.698334e+06 -4.050210e+06 4.715693e+06
2.702360e+06 -4.044266e+06 4.718450e+06
2.706382e+06 -4.038317e+06 4.721201e+06
2.710401e+06 -4.032363e+06 4.723946e+06
2.714417e+06 -4.026405e+06 4.726685e+06
2.718429e+06 -4.020442e+06 4.729418e+06
2.722437e+06 -4.014474e+06 4.732146e+06
2.726442e+06 -4.008501e+06 4.734867e+06
2.730443e+06 -4.002524e+06 4.737582e+06
2.734441e+06 -3.996543e+06 4.740292e+06
2.738435e+06 -3.990556e+06 4.742995e+06
2.742426e+06 -3.984565e+06 4.745692e+06
2.746413e+06 -3.978570e+06 4.748384e+06
2.750396e+06 -3.972570e+06 4.751069e+06
2.754376e+06 -3.966565e+06 4.753749e+06
2.758352e+06 -3.960556e+06 4.756422e+06
2.762325e+06 -3.954543e+06 4.759090e+06
2.766294e+06 -3.948525e+06 4.761752e+06
2.770259e+06 -3.942502e+06 4.764407e+06
2.774221e+06 -3.936475e+06 4.767057e+06
2.778178e+06 -3.930444e+06 4.769701e+06
2.782133e+06 -3.924408e+06 4.772338e+06
2.786083e+06 -3.918368e+06 4.774970e+06
2.790030e+06 -3.912323e+06 4.777596e+06
2.793974e+06 -3.906275e+06 4.780215e+06
2.797913e+06 -3.900222e+06 4.782829e+06
2.801849e+06 -3.894164e+06 4.785437e+06
2.805781e+06 -3.888102e+06 4.788039e+06
2.809710e+06 -3.882036e+06 4.790634e+06
2.813635e+06 -3.875966e+06 4.793224e+06
2.817556e+06 -3.869892e+06 4.795808e+06
2.821473e+06 -3.863813e+06 4.798386e+06
2.825387e+06 -3.857730e+06 4.800957e+06
2.829297e+06 -3.851643e+06 4.803523e+06
2.833203e+06 -3.845552e+06 4.806083e+06
2.837105e+06 -3.839457e+06 4.808637e+06
2.841004e+06 -3.833358e+06 4.811184e+06
2.844899e+06 -3.827254e+06 4.813726e+06
2.848790e+06 -3.821147e+06 4.816262e+06
2.852677e+06 -3.815035e+06 4.818791e+06
2.856560e+06 -3.808920e+06 4.821315e+06
2.860440e+06 -3.802800e+06 4.823833e+06
2.864316e+06 -3.796677e+06 4.826344e+06
2.868188e+06 -3.790549e+06 4.828850e+06
2.872056e+06 -3.784418e+06 4.831350e+06
2.875921e+06 -3.778282e+06 4.833843e+06
2.879781e+06 -3.772143e+06 4.836331e+06
2.883638e+06 -3.766000e+06 4.838812e+06
2.887491e+06 -3.759853e+06 4.841288e+06
2.891340e+06 -3.753701e+06 4.843757e+06
2.895185e+06 -3.747544e+06 4.846219e+06
2.899026e+06 -3.741382e+06 4.848676e+06
2.902864e+06 -3.735216e+06 4.851126e+06
2.906697e+06 -3.729045e+06 4.853569e+06
2.910527e+06 -3.722869e+06 4.856007e+06
2.914353e+06 -3.716688e+06 4.858438e+06
2.918175e+06 -3.710503e+06 4.860862e+06
2.921993e+06 -3.704313e+06 4.863281e+06
2.925808e+06 -3.698118e+06 4.865693e+06
2.929618e+06 -3.691919e+06 4.868098e+06
2.933425e+06 -3.685714e+06 4.870498e+06
2.937228e+06 -3.679505e+06 4.872891e+06
2.941027e+06 -3.673292e+06 4.875277e+06
2.944822e+06 -3.667073e+06 4.877657e+06
2.948613e+06 -3.660850e+06 4.880031e+06
2.952400e+06 -3.654623e+06 4.882399e+06
2.956184e+06 -3.648390e+06 4.884760e+06
2.959963e+06 -3.642153e+06 4.887115e+06
2.963739e+06 -3.635912e+06 4.889464e+06
2.967511e+06 -3.629665e+06 4.891806e+06
2.971279e+06 -3.623414e+06 4.894142e+06
2.975043e+06 -3.617159e+06 4.896471e+06
2.978803e+06 -3.610898e+06 4.898794e+06
2.982559e+06 -3.604634e+06 4.901111e+06
2.986311e+06 -3.598364e+06 4.903421e+06
2.990060e+06 -3.592090e+06 4.905725e+06
2.993804e+06 -3.585812e+06 4.908023e+06
2.997545e+06 -3.579528e+06 4.910315e+06
3.001281e+06 -3.573241e+06 4.912600e+06
3.005014e+06 -3.566948e+06 4.914878e+06
3.008743e+06 -3.560651e+06 4.917151e+06
3.012468e+06 -3.554350e+06 4.919417e+06
3.016189e+06 -3.548044e+06 4.921676e+06
3.019906e+06 -3.541733e+06 4.923929e+06
3.023619e+06 -3.535418e+06 4.926176e+06
3.027329e+06 -3.529099e+06 4.928417e+06
3.031034e+06 -3.522775e+06 4.930651e+06
3.034735e+06 -3.516446e+06 4.932879e+06
3.038433e+06 -3.510113e+06 4.935100e+06
3.042126e+06 -3.503775e+06 4.937315e+06
3.045816e+06 -3.497433e+06 4.939524e+06
3.049502e+06 -3.491086e+06 4.941727e+06
3.053183e+06 -3.484735e+06 4.943923e+06
3.056861e+06 -3.478380e+06 4.946112e+06
3.060535e+06 -3.472020e+06 4.948296e+06
3.064205e+06 -3.465655e+06 4.950473e+06
3.067871e+06 -3.459287e+06 4.952643e+06
3.071532e+06 -3.452913e+06 4.954807e+06
3.075190e+06 -3.446536e+06 4.956965e+06
3.078844e+06 -3.440153e+06 4.959117e+06
3.082494e+06 -3.433767e+06 4.961262e+06
3.086140e+06 -3.427376e+06 4.963400e+06
3.089782e+06 -3.420981e+06 4.965533e+06
3.093420e+06 -3.414581e+06 4.967659e+06
3.097054e+06 -3.408177e+06 4.969778e+06
3.100684e+06 -3.401768e+06 4.971891e+06
3.104311e+06 -3.395355e+06 4.973998e+06
3.107933e+06 -3.388938e+06 4.976099e+06
3.111551e+06 -3.382517e+06 4.978193e+06
3.115165e+06 -3.376091e+06 4.980280e+06
3.118775e+06 -3.369660e+06 4.982362e+06
3.122381e+06 -3.363226e+06 4.984437e+06
3.125983e+06 -3.356787e+06 4.986505e+06
3.129581e+06 -3.350344e+06 4.988567e+06
3.133175e+06 -3.343896e+06 4.990623e+06
3.136765e+06 -3.337445e+06 4.992672e+06
3.140351e+06 -3.330989e+06 4.994715e+06
3.143933e+06 -3.324528e+06 4.996752e+06
3.147511e+06 -3.318064e+06 4.998782e+06
3.151084e+06 -3.311595e+06 5.000806e+06
3.154654e+06 -3.305122e+06 5.002823e+06
3.158220e+06 -3.298644e+06 5.004834e+06
3.161782e+06 -3.292163e+06 5.006839e+06
3.165339e+06 -3.285677e+06 5.008837e+06
3.168893e+06 -3.279187e+06 5.010829e+06
3.172442e+06 -3.272693e+06 5.012814e+06
3.175988e+06 -3.266194e+06 5.014793e+06
3.179529e+06 -3.259692e+06 5.016766e+06
3.183067e+06 -3.253185e+06 5.018732e+06
3.186600e+06 -3.246674e+06 5.020691e+06
3.190129e+06 -3.240159e+06 5.022645e+06
3.193654e+06 -3.233639e+06 5.024592e+06
3.197175e+06 -3.227116e+06 5.026532e+06
3.200692e+06 -3.220588e+06 5.028466e+06
3.204205e+06 -3.214056e+06 5.030394e+06
3.207714e+06 -3.207520e+06 5.032315e+06
3.211218e+06 -3.200980e+06 5.034230e+06
3.214719e+06 -3.194436e+06 5.036138e+06
3.218215e+06 -3.187888e+06 5.038040e+06
3.221708e+06 -3.181336e+06 5.039936e+06
3.225196e+06 -3.174779e+06 5.041825e+06
3.228680e+06 -3.168219e+06 5.043708e+06
3.232160e+06 -3.161654e+06 5.045584e+06
3.235636e+06 -3.155085e+06 5.047454e+06
3.239108e+06 -3.148512e+06 5.049317e+06
3.242575e+06 -3.141936e+06 5.051174e+06
3.246039e+06 -3.135355e+06 5.053024e+06
3.249498e+06 -3.128770e+06 5.054869e+06
3.252953e+06 -3.122181e+06 5.056706e+06
3.256404e+06 -3.115588e+06 5.058537e+06
3.259851e+06 -3.108991e+06 5.060362e+06
3.263293e+06 -3.102390e+06 5.062180e+06
3.266732e+06 -3.095785e+06 5.063992e+06
3.270166e+06 -3.089177e+06 5.065798e+06
3.273597e+06 -3.082564e+06 5.067597e+06
3.277023e+06 -3.075947e+06 5.069389e+06
3.280444e+06 -3.069326e+06 5.071175e+06
3.283862e+06 -3.062701e+06 5.072955e+06
3.287276e+06 -3.056073e+06 5.074728e+06
3.290685e+06 -3.049440e+06 5.076494e+06
3.294090e+06 -3.042803e+06 5.078254e+06
3.297491e+06 -3.036163e+06 5.080008e+06
3.300888e+06 -3.029519e+06 5.081755e+06
3.304280e+06 -3.022870e+06 5.083496e+06
3.307668e+06 -3.016218e+06 5.085230e+06
3.311052e+06 -3.009562e+06 5.086958e+06
3.314432e+06 -3.002902e+06 5.088680e+06
3.317808e+06 -2.996238e+06 5.090395e+06
3.321179e+06 -2.989571e+06 5.092103e+06
3.324546e+06 -2.982899e+06 5.093805e+06
3.327909e+06 -2.976224e+06 5.095500e+06
3.331268e+06 -2.969545e+06 5.097189e+06
3.334623e+06 -2.962862e+06 5.098872e+06
3.337973e+06 -2.956175e+06 5.100548e+06
3.341319e+06 -2.949484e+06 5.102217e+06
3.344660e+06 -2.942790e+06 5.103880e+06
3.347998e+06 -2.936092e+06 5.105537e+06
3.351331e+06 -2.929390e+06 5.107187e+06
3.354660e+06 -2.922684e+06 5.108830e+06
3.357985e+06 -2.915974e+06 5.110467e+06
3.361305e+06 -2.909261e+06 5.112098e+06
3.364621e+06 -2.902544e+06 5.113722e+06
3.367933e+06 -2.895823e+06 5.115339e+06
3.371241e+06 -2.889099e+06 5.116950e+06
3.374544e+06 -2.882370e+06 5.118554e+06
3.377843e+06 -2.875638e+06 5.120152e+06
3.381137e+06 -2.868903e+06 5.121744e+06
3.384428e+06 -2.862163e+06 5.123329e+06
3.387714e+06 -2.855420e+06 5.124907e+06
3.390996e+06 -2.848674e+06 5.126479e+06
3.394273e+06 -2.841923e+06 5.128044e+06
3.397546e+06 -2.835169e+06 5.129603e+06
3.400815e+06 -2.828411e+06 5.131156e+06
3.404079e+06 -2.821650e+06 5.132701e+06
